"No.","Time","Source","Destination","Protocol","Length","Info"
"163","78.614806","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 90#1] [TCP ACKed unseen segment] 8008  >  40280 [ACK] Seq=1 Ack=2 Win=1375 Len=0 TSval=576511 TSecr=3797710348"
"164","80.757895","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=1783 Ack=1761 Win=501 Len=110 TSval=3801231148 TSecr=576225 [TCP segment of a reassembled PDU]"
"165","80.762126","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=1761 Ack=1893 Win=1425 Len=110 TSval=576726 TSecr=3801231148 [TCP segment of a reassembled PDU]"
"166","80.762171","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=1893 Ack=1871 Win=501 Len=0 TSval=3801231152 TSecr=576726"
"167","82.707580","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 98#1] 40286  >  8008 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=3801233098 TSecr=572415"
"168","82.710995","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 99#1] [TCP ACKed unseen segment] 8008  >  40286 [ACK] Seq=1 Ack=2 Win=1358 Len=0 TSval=576921 TSecr=3797710107"
"169","82.791590","192.168.1.7","64.233.190.188","TCP","66","[TCP Dup ACK 100#1] 34116  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3028618600 TSecr=3733711530"
"170","82.887305","64.233.190.188","192.168.1.7","TCP","66","[TCP Dup ACK 101#1] [TCP ACKed unseen segment] 443  >  34116 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=3733756626 TSecr=3027795345"
"171","85.762635","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=1893 Ack=1871 Win=501 Len=110 TSval=3801236153 TSecr=576726 [TCP segment of a reassembled PDU]"
"172","85.766992","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=1871 Ack=2003 Win=1425 Len=110 TSval=577226 TSecr=3801236153 [TCP segment of a reassembled PDU]"
"173","85.767009","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=2003 Ack=1981 Win=501 Len=0 TSval=3801236157 TSecr=577226"
"174","86.827814","192.168.1.2","224.0.0.251","MDNS","136","Standard query 0x0007 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"175","86.827866","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"176","86.827881","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"177","88.260878","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"178","88.260926","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"179","90.768382","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=2003 Ack=1981 Win=501 Len=110 TSval=3801241158 TSecr=577226 [TCP segment of a reassembled PDU]"
"180","90.772809","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=1981 Ack=2113 Win=1425 Len=110 TSval=577727 TSecr=3801241158 [TCP segment of a reassembled PDU]"
"181","90.772828","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=2113 Ack=2091 Win=501 Len=0 TSval=3801241163 TSecr=577727"
"182","95.773780","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=2113 Ack=2091 Win=501 Len=110 TSval=3801246164 TSecr=577727 [TCP segment of a reassembled PDU]"
"183","95.778835","HuiZhouG_1c:cc:48","IntelCor_7a:04:86","ARP","42","Who has 192.168.1.7? Tell 192.168.1.5"
"184","95.778843","IntelCor_7a:04:86","HuiZhouG_1c:cc:48","ARP","42","192.168.1.7 is at 64:32:a8:7a:04:86"
"185","95.783599","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=2091 Ack=2223 Win=1425 Len=110 TSval=578228 TSecr=3801246164 [TCP segment of a reassembled PDU]"
"186","95.783619","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=2223 Ack=2201 Win=501 Len=0 TSval=3801246174 TSecr=578228"
"187","97.085736","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"188","97.148713","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=7827 Ack=219 Win=202 Len=0 TSval=207772208 TSecr=1151646030"
"189","97.236880","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"190","97.236899","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=219 Ack=7865 Win=501 Len=0 TSval=1151646181 TSecr=207772295"
"191","100.784930","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=2223 Ack=2201 Win=501 Len=110 TSval=3801251175 TSecr=578228 [TCP segment of a reassembled PDU]"
"192","100.792267","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=2201 Ack=2333 Win=1425 Len=110 TSval=578729 TSecr=3801251175 [TCP segment of a reassembled PDU]"
"193","100.792286","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=2333 Ack=2311 Win=501 Len=0 TSval=3801251182 TSecr=578729"
"194","105.793667","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=2333 Ack=2311 Win=501 Len=110 TSval=3801256184 TSecr=578729 [TCP segment of a reassembled PDU]"
"195","105.799909","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=2311 Ack=2443 Win=1425 Len=110 TSval=579230 TSecr=3801256184 [TCP segment of a reassembled PDU]"
"196","105.799936","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=2443 Ack=2421 Win=501 Len=0 TSval=3801256190 TSecr=579230"
"197","106.795635","192.168.1.2","224.0.0.251","MDNS","136","Standard query 0x0008 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"198","106.795668","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"199","106.795674","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"200","110.801331","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=2443 Ack=2421 Win=501 Len=110 TSval=3801261191 TSecr=579230 [TCP segment of a reassembled PDU]"
"201","110.808962","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=2421 Ack=2553 Win=1425 Len=110 TSval=579731 TSecr=3801261191 [TCP segment of a reassembled PDU]"
"202","110.808991","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=2553 Ack=2531 Win=501 Len=0 TSval=3801261199 TSecr=579731"
"203","113.143837","192.168.1.5","224.0.0.251","MDNS","247","Standard query response 0x0000 PTR 3717effb6196dba0._spotify-connect._tcp.local PTR _spotify-connect._tcp.local SRV 0 0 35313 3717effb6196dba0.local TXT A 192.168.1.5"
"204","114.167859","192.168.1.5","224.0.0.251","MDNS","247","Standard query response 0x0000 PTR 3717effb6196dba0._spotify-connect._tcp.local PTR _spotify-connect._tcp.local SRV 0 0 35313 3717effb6196dba0.local TXT A 192.168.1.5"
"205","115.810075","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=2553 Ack=2531 Win=501 Len=110 TSval=3801266200 TSecr=579731 [TCP segment of a reassembled PDU]"
"206","115.818310","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=2531 Ack=2663 Win=1425 Len=110 TSval=580231 TSecr=3801266200 [TCP segment of a reassembled PDU]"
"207","115.818337","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=2663 Ack=2641 Win=501 Len=0 TSval=3801266208 TSecr=580231"
"208","115.818351","HuiZhouG_1c:cc:48","IntelCor_7a:04:86","ARP","42","Who has 192.168.1.7? Tell 192.168.1.5"
"209","115.818358","IntelCor_7a:04:86","HuiZhouG_1c:cc:48","ARP","42","192.168.1.7 is at 64:32:a8:7a:04:86"
"210","120.085744","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"211","120.088719","fe80::fa4f:adff:fe1c:cc48","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"212","120.148822","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=7865 Ack=250 Win=202 Len=0 TSval=207795207 TSecr=1151669030"
"213","120.236889","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"214","120.236908","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=250 Ack=7903 Win=501 Len=0 TSval=1151669181 TSecr=207795295"
"215","120.517132","192.168.1.5","224.0.0.251","MDNS","185","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QU"" question ANY Android.local, ""QU"" question ANY Android.local, ""QU"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"216","120.517165","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","205","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QU"" question ANY Android.local, ""QU"" question ANY Android.local, ""QU"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"217","120.721748","fe80::fa4f:adff:fe1c:cc48","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"218","120.729183","192.168.1.5","224.0.0.251","MDNS","185","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QM"" question ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"219","120.729825","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","205","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QM"" question ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"220","120.819796","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=2663 Ack=2641 Win=501 Len=110 TSval=3801271210 TSecr=580231 [TCP segment of a reassembled PDU]"
"221","120.828329","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=2641 Ack=2773 Win=1425 Len=110 TSval=580733 TSecr=3801271210 [TCP segment of a reassembled PDU]"
"222","120.828353","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=2773 Ack=2751 Win=501 Len=0 TSval=3801271218 TSecr=580733"
"223","121.030133","192.168.1.5","224.0.0.251","MDNS","185","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QM"" question ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"224","121.030168","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","205","Standard query 0x0000 ANY MATIASMOREIRA._androidtvremote._tcp.local, ""QM"" question ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question SRV 0 0 6466 Android.local A 192.168.1.5 AAAA fe80::fa4f:adff:fe1c:cc48"
"225","121.337740","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"226","121.337782","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"227","122.258413","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"228","122.258460","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"229","123.667584","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 89#2] 40280  >  8008 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3801274058 TSecr=576511"
"230","123.672107","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 90#2] [TCP ACKed unseen segment] 8008  >  40280 [ACK] Seq=1 Ack=2 Win=1375 Len=0 TSval=581017 TSecr=3797710348"
"231","124.305916","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"232","124.305953","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"233","125.829510","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=2773 Ack=2751 Win=501 Len=110 TSval=3801276220 TSecr=580733 [TCP segment of a reassembled PDU]"
"234","125.835283","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=2751 Ack=2883 Win=1425 Len=110 TSval=581233 TSecr=3801276220 [TCP segment of a reassembled PDU]"
"235","125.835301","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=2883 Ack=2861 Win=501 Len=0 TSval=3801276225 TSecr=581233"
"236","126.763736","192.168.1.2","224.0.0.251","MDNS","136","Standard query 0x0009 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"237","126.763772","192.168.1.5","224.0.0.251","MDNS","456","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"238","126.763778","192.168.1.5","224.0.0.251","MDNS","408","Standard query response 0x0000 PTR UnionTV-7990a23fb007d577b5112dbed190e2c8._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 7990a23f-b007-d577-b511-2dbed190e2c8.local A, cache flush 192.168.1.5"
"239","127.763595","192.168.1.7","192.168.1.5","TCP","66","[TCP Dup ACK 98#2] 40286  >  8008 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=3801278154 TSecr=576921"
"240","127.768111","192.168.1.5","192.168.1.7","TCP","66","[TCP Dup ACK 99#2] [TCP ACKed unseen segment] 8008  >  40286 [ACK] Seq=1 Ack=2 Win=1358 Len=0 TSval=581427 TSecr=3797710107"
"241","128.300978","192.168.1.5","224.0.0.251","MDNS","448","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"242","128.301025","fe80::fa4f:adff:fe1c:cc48","ff02::fb","MDNS","468","Standard query response 0x0000 TXT, cache flush PTR _androidtvremote._tcp.local PTR MATIASMOREIRA._androidtvremote._tcp.local SRV, cache flush 0 0 6466 Android.local PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 192.168.1.5 AAAA, cache flush fe80::fa4f:adff:fe1c:cc48 NSEC, cache flush MATIASMOREIRA._androidtvremote._tcp.local NSEC, cache flush 5.1.168.192.in-addr.arpa NSEC, cache flush 8.4.C.C.C.1.E.F.F.F.D.A.F.4.A.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"243","129.811600","192.168.1.7","64.233.190.188","TCP","66","[TCP Dup ACK 100#2] 34116  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3028665620 TSecr=3733756626"
"244","129.907177","64.233.190.188","192.168.1.7","TCP","66","[TCP Dup ACK 101#2] [TCP ACKed unseen segment] 443  >  34116 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=3733803646 TSecr=3027795345"
"245","130.836284","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=2883 Ack=2861 Win=501 Len=110 TSval=3801281226 TSecr=581233 [TCP segment of a reassembled PDU]"
"246","130.842037","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=2861 Ack=2993 Win=1425 Len=110 TSval=581734 TSecr=3801281226 [TCP segment of a reassembled PDU]"
"247","130.842056","192.168.1.7","192.168.1.5","TCP","66","60876  >  8009 [ACK] Seq=2993 Ack=2971 Win=501 Len=0 TSval=3801281232 TSecr=581734"
"248","135.085757","192.168.1.7","157.240.216.60","TLSv1.2","97","Application Data"
"249","135.146500","157.240.216.60","192.168.1.7","TCP","66","443  >  38590 [ACK] Seq=7903 Ack=281 Win=202 Len=0 TSval=207810205 TSecr=1151684030"
"250","135.235205","157.240.216.60","192.168.1.7","TLSv1.2","104","Application Data"
"251","135.235230","192.168.1.7","157.240.216.60","TCP","66","38590  >  443 [ACK] Seq=281 Ack=7941 Win=501 Len=0 TSval=1151684179 TSecr=207810293"
"252","135.843023","192.168.1.7","192.168.1.5","TCP","176","60876  >  8009 [PSH, ACK] Seq=2993 Ack=2971 Win=501 Len=110 TSval=3801286233 TSecr=581734 [TCP segment of a reassembled PDU]"
"253","135.848089","192.168.1.5","192.168.1.7","TCP","176","8009  >  60876 [PSH, ACK] Seq=2971 Ack=3103 Win=1425 Len=110 TSval=582235 TSecr=3801286233 [TCP segment of a reassembled PDU]"
